2.840525056326995923e+00,2.758286415156851135e+00
7.223277542366379755e+00,4.988150649394524017e+00
2.252937380222594044e+00,8.166144234213108533e+00
1.275039255192894627e+00,8.258880745530159828e+00
3.241610912895140917e+00,8.841697743201204496e-02
2.826221911189412683e+00,6.949504755371592957e+00
2.687959830544888185e+00,6.541480332567308764e+00
5.363401433897174719e+00,1.025073168833133819e+00
3.366048938311737793e+00,2.223675919585193839e+00
8.869082784266979491e-01,4.301455447786239894e-01
4.419954636115149604e+00,1.768621774260761281e+00
2.178751802809087756e+00,1.716726908345993508e+00
3.468922399115690336e+00,8.731973538212807640e+00
5.243477918958054929e+00,3.167551825635918306e+00
4.828827394746911139e+00,6.868687335572273511e+00
5.716708621357994069e+00,6.013902128741245079e+00
4.554787598853891062e+00,1.842812661034148869e+00
9.885285344729247470e+00,7.709064384723038899e+00
1.837916638738356090e+00,4.774738241825468243e+00
6.279691098084509981e+00,6.528908048195344094e+00
3.248821983974660377e+00,9.939638364627407796e+00
7.589867261277034594e+00,6.370844735877110310e+00
2.635942625423405516e+00,8.664121744161978000e+00
3.409181680416528692e+00,3.023607086519162213e+00
2.356536067615694563e+00,4.464340274534740693e+00
4.910962417000627411e+00,1.462142615820706260e+00
8.642488344885242313e+00,3.944690083734179176e+00
9.806930859508639742e+00,1.494858022101547279e+00
9.198985249470977621e+00,4.309663245084626837e+00
1.254764314942286019e+00,1.671496863530463894e-01
1.547152553926255392e+00,9.830137193060973999e+00
9.017318342946655463e+00,6.794539214496606583e+00
8.871337325756657677e+00,7.872656711362717274e+00
9.190322417615107042e+00,7.923408568376806294e+00
7.766869881332549852e-01,3.295300756972222800e+00
4.261428259945734709e+00,1.284110485676394076e+00
2.299915797706328924e+00,2.650245656839236297e+00
5.229358724895693200e+00,8.166578293869708460e-01
5.485925976692693773e+00,4.557638878218757128e+00
5.573442787412613342e+00,1.577626712261029907e+00
2.708505346261378399e+00,6.781668493058035985e+00
3.678134238584979343e+00,3.593399960185593933e+00
4.551890534712082825e+00,6.163114077593723650e+00
4.130630197060293440e+00,4.721847149288656453e+00
4.795210586521235996e+00,3.905458001303285798e-01
4.022266299175247806e-01,1.394288763391799968e+00
6.524328248140490949e+00,1.729553334823762389e+00
6.630882209223898371e-01,9.144309812093604606e+00
1.915059473088754904e+00,1.161192485151639753e+00
3.808845856763177551e+00,5.098149909811028557e+00
6.926602054985488088e+00,1.029787535373291041e+00
9.739699434013642687e+00,4.981485825854968574e+00
5.612144853029290559e+00,1.179524707026393671e+00
6.713408128616073611e+00,4.669844616345987021e+00
1.121293458553971334e+00,8.548110963134163853e+00
7.658693465763604102e+00,2.834279782044817342e+00
5.604993528203685571e+00,9.430916884817733603e+00
1.995935820048172493e+00,6.579611262914342174e-01
2.639991917084788753e+00,7.218112716864411027e-01
7.918987160480361887e-01,4.520679607910910391e+00
9.387381695210855526e+00,1.045466627428321971e+00
9.917349861524298760e+00,7.059344207045337161e-01
9.705381514322635184e+00,3.391120036801071880e+00
2.947703708091375940e+00,4.074112709899320173e+00
4.732503110434763016e+00,6.784097089783064582e+00
3.519358243093224647e+00,9.589826199707802701e+00
1.092663681691803390e+00,2.375053409745986333e-01
4.450725003184162532e+00,2.310014279861518638e+00
3.807781435652145774e+00,1.738917375807308430e+00
4.756253760421235377e+00,3.195579958059227010e+00
2.529973407472962954e-01,1.295060824720211112e+00
6.143806676042570913e+00,1.368023786832415212e+00
7.830372477951220489e+00,7.273273896680221284e+00
5.394374155918571390e+00,9.928641889130545906e+00
7.195283314274342423e+00,6.317325341622977319e+00
9.692144753448454608e+00,1.027879840740146822e+00
4.438595101927345077e+00,1.330248097018663644e+00
9.024733565407078828e+00,3.990392435316814090e+00
8.243058913355392647e+00,6.739497074223049111e+00
6.027849097868920314e-01,9.297068450691925889e+00
4.060329486529170140e+00,3.688537827412471160e+00
4.518466567921960220e+00,6.752014978798419165e+00
4.202942181537945743e+00,3.604496253121713067e+00
9.400621662175574045e+00,3.243802900264565192e+00
8.731411166966863036e+00,7.576731793110347279e-01
2.280616041377958592e+00,4.300462490916382663e+00
9.937944951540202965e+00,9.812245026574352380e+00
3.857941871305109238e+00,8.098171250468347182e+00
1.198097808544131837e+00,7.444942488096685018e+00
6.494836120905498333e+00,4.889274362154764297e+00
7.959362471363858660e+00,6.795839668422110069e-01
8.925220577464521021e-01,8.549903688882903197e+00
5.189684773879824853e+00,9.157093999569481113e+00
5.918407396172177926e+00,4.421373961701543287e+00
4.790817068960292247e+00,2.369093255285319444e+00
8.891108799855500067e+00,4.428606815901767746e+00
3.225880325810526195e+00,1.166719388541151980e+00
6.553772266786372924e+00,8.759751962763040467e-01
5.532728192946729351e+00,6.460897496832192388e+00
7.008810718537325180e+00,1.440801716961811474e+00
6.935062152524102963e+00,8.667044475398341774e+00
2.414211756772041362e+00,9.296078469274055678e+00
5.693375420379529928e+00,6.513382883306967130e+00
3.502002047867342149e+00,7.835979684050061067e+00
2.272491802136695771e+00,6.884553632903664955e+00
8.946331240932968498e+00,1.865480321414406673e+00
7.975480114021060718e-01,1.097626675015275222e+00
2.518191376538867488e+00,3.671095153995548088e+00
7.166422953482408431e+00,3.928199111459040882e+00
5.509860061180314794e+00,7.439261795134215483e+00
1.608927184094338658e+00,3.792296279972036110e+00
5.399068681710383899e-01,1.719804537543502265e+00
6.980995162317537250e+00,1.663990225020662850e+00
8.675556106397802836e+00,3.098348005584481424e+00
5.725036148051839469e+00,2.865359236307345459e+00
4.265459720889478668e+00,3.455528580725550913e+00
7.274276711072456436e+00,1.784837746719558638e-01
7.245901270640384695e+00,7.632259293225565067e+00
2.150993458934281399e+00,4.606376181545193127e+00
2.232651825507034005e+00,9.766544660122987054e+00
9.802099055282711859e+00,6.306716495592218585e+00
4.566970727050108536e+00,4.330936614933035500e+00
2.362352658524051741e+00,9.907812056920793253e+00
4.932721345574591076e+00,8.408935072224554830e-01
2.963390897300450799e+00,6.447874538008090184e+00
1.383854419990350193e+00,5.303667397712360732e+00
4.556008488020055758e+00,4.906652709310506566e+00
7.230536059990430253e+00,2.510290222216149392e+00
5.010329669083374071e+00,6.852068123446175552e-01
1.473661623732098747e+00,6.113991321767310083e+00
5.752032026787945451e-01,8.386777827046740796e+00
4.660393926139022369e+00,9.902911181948204078e-01
3.143648122665286593e+00,6.314697777865729833e+00
6.014338955479666460e+00,5.212247119109869598e-01
4.440680646605268400e+00,7.866752064385773568e-01
3.564216301938356590e+00,7.353141590492128010e+00
2.572721348492036597e+00,1.721143666072352252e+00
8.307396595562913433e+00,3.219239001167007785e+00
7.792546179193198697e+00,7.589799378537010810e+00
2.881642139969267102e+00,1.679767730422274674e+00
1.959252436982150680e-01,5.865208499898663774e+00
8.151183380639364984e+00,3.804423723874980290e+00
2.381217536318702699e-02,7.896542012255145515e+00
6.221773502757686813e+00,6.291233606604977879e+00
4.611854219810780364e+00,2.962739399166829379e+00
3.944974760951648562e+00,2.506272818285422144e+00
6.437465683433829522e-01,3.955241254844734655e+00
5.325573485249741168e+00,5.259640306202805426e+00
5.395937814675323629e+00,1.186616832048582593e+00
5.755051580403493183e+00,3.614832040196609420e+00
5.887117019938483686e+00,2.688966930862442872e+00
6.167989506768776664e+00,3.650982074316224679e+00
2.222645759797469367e+00,3.995146282113531733e+00
8.177142261393907319e+00,8.865908010641332382e+00
4.270280835456643942e+00,1.618263186126855935e+00
9.528956451493403534e+00,7.100177732587794388e+00
1.874744737730588140e+00,9.250586437253749406e-01
5.851167984006964140e+00,4.310619275511080595e+00
5.304969317434037990e+00,7.901521671575435946e+00
8.619024959045422207e+00,5.343067640387204165e+00
7.569080988819965050e-01,2.840548538033857984e+00
1.381471293305288617e+00,5.109150471697373241e+00
7.393764544108205605e-01,9.906467258692872591e+00
6.121283189288424964e+00,8.277498577875075370e-02
5.820367799476839465e+00,7.193496819345407189e+00
5.810810454321877927e+00,7.243273543862738251e+00
3.136367069292267384e-01,5.874151510626822059e+00
5.922599959991540430e+00,7.414060691478274734e-01
6.830600930969311868e+00,3.879878336589412946e+00
3.473672185123523271e+00,7.861153877655508992e+00
7.594308094832264544e+00,1.808522351554692209e+00
1.944088867224695871e+00,1.013078789275220215e+00
7.584693567070854847e-01,1.891682224232983378e+00
8.062429415096380225e+00,2.093955724380322181e+00
2.337465847652255846e+00,2.392123290505700162e+00
9.943000599571577780e+00,5.113807268341366452e+00
3.457858976744373258e+00,8.782853517416882028e+00
4.766933992461708236e+00,6.562656724175771394e+00
9.706611019181631050e+00,6.274370425751182090e+00
5.836254637253436073e+00,9.311609943479343343e+00
7.734004004209956484e+00,3.110482150069616480e+00
7.750860426132693881e+00,9.726368850301076563e+00
7.576446413945508773e+00,8.221894941483888886e+00
5.954752504437063720e+00,2.161406026649512757e+00
5.763044719388322967e+00,8.114640487048601969e+00
9.220800413267397744e+00,6.853768453955281004e+00
5.757260523392234930e+00,9.870085042539848530e+00
5.851841579805672211e-02,8.524438937518237225e+00
1.126769021653944991e+00,2.126543066654946745e+00
5.524192427239103864e+00,9.272951579638048614e+00
6.120270267687317300e+00,4.049731577359560575e+00
6.866594651178098196e+00,8.896224553411496316e+00
8.746178442455715185e+00,2.308617345086521055e+00
5.796446100344865293e+00,9.771538452487959603e+00
1.409473488072654490e-01,1.485432045336392282e+00
7.810428218130287092e+00,2.873345013516726887e+00
7.416373678245619772e+00,4.046706895672182114e+00
3.843023361888410427e+00,9.005827215416857712e+00
5.233224195943478207e+00,2.594328312399766467e+00
1.181960812080370404e+00,1.432200599214464853e+00
9.011545682624456433e+00,7.697430698931423620e+00
9.358447189227947494e-01,7.719643143497378901e+00
1.088076059471899670e+00,7.335161764105391669e+00
8.895925787358095249e+00,3.592177570636953199e+00
5.419430736577028895e+00,2.758592094818270724e+00
1.421629044300758427e+00,3.635116884034050866e+00
2.331838149263287807e+00,8.944181614861133056e+00
9.330956768053177086e+00,2.258982763976366215e+00
1.013134984532970684e+00,2.246871139981955423e+00
7.219908193276721065e+00,2.900635529041866167e+00
4.871333897087160025e-01,6.355609748313407081e+00
4.401516576322583862e-01,8.730334147885731255e+00
6.820277601728244043e+00,3.919086271348526385e+00
7.974950744521889234e+00,2.567768365099451167e+00
7.841698467021886110e+00,1.260189685405893600e+00
6.411399755524426425e+00,9.472042252748870794e+00
7.187779208854667701e+00,5.634450897150623305e+00
8.290943139249405291e+00,4.745360577986984296e+00
3.921928864079331500e+00,4.113899766202372632e+00
2.306157313072297654e+00,5.387051619397943192e+00
6.583455476078460045e+00,1.732257278849562709e+00
4.634946939622881956e+00,4.449452804821731888e+00
5.213383320378741637e+00,2.623888509528965685e+00
8.050393736496463504e+00,1.853925430061258428e+00
3.565758063565449554e-01,5.558955445875456647e+00
4.432015132100751487e+00,8.936359707429067711e+00
5.631190068194444009e+00,1.048544346893698354e-01
6.613016493352566805e+00,9.864972914995389530e+00
3.374720850597853428e+00,5.996885786629269965e+00
4.308948497398544575e+00,3.424383301290558901e+00
9.719102080709866698e+00,6.946764105958881608e+00
2.855658086458356948e-01,4.898557830912374733e+00
5.034035232046504049e+00,2.376409176855630356e+00
3.104767299765688549e+00,5.681730655103629957e+00
2.942623273832878361e-02,9.825618665476921976e+00
4.850882136340127992e+00,4.379776572695782022e+00
2.860534014690492288e+00,2.078003321410808457e+00
1.959680973682170757e+00,7.076421068960469185e+00
3.117052176694091514e+00,6.706520703767337999e+00
4.400352249344204658e+00,4.310462295473870498e+00
9.895833749382852318e+00,9.963332797017610432e+00
1.109486264469644601e+00,6.481904279982546591e+00
8.615671036807604821e+00,3.193165787933256450e+00
5.371778781628818500e+00,9.819475503692313367e+00
6.566680534664497415e+00,7.248958294818120152e+00
8.588549619292297876e+00,3.465311324384534597e+00
2.172521864222343169e+00,2.365779718221683314e-01
9.080944722642803058e-01,8.188378221286848557e+00
1.085454445206364138e+00,7.055533730316781771e+00
2.736463473513742528e+00,1.383349591219070751e+00
2.466778912789211464e+00,8.508531402721599690e+00
9.507447740533160996e+00,4.974693791178591340e+00
7.329975999219568550e+00,8.485092051475568553e+00
5.205749873012196716e+00,4.361445635826365574e+00
1.898805658185723777e+00,7.696064980371724040e+00
4.077569637020497240e+00,5.193888578444929571e+00
8.867831759400948144e+00,4.458005088494890522e+00
4.904239017815225310e+00,1.670133261290462912e-01
5.412095528855045856e+00,8.177430816631884980e+00
6.381206066856073278e+00,7.049323262674276336e+00
2.806071231401356059e+00,5.100325870471702494e+00
8.086571495165319590e+00,6.466411722589792355e+00
2.103300677106949568e+00,1.440093090438243628e+00
9.985046003291500938e+00,5.141315826197283556e+00
7.256618555017056771e+00,7.355360017148999674e+00
9.089284234838125087e+00,6.713756430733521796e+00
2.678023403894560506e+00,5.354925781393307993e+00
7.106669886130257296e+00,8.095103114174955650e+00
1.202873706430014344e+00,4.441823195098272059e+00
2.126082920612256899e+00,1.477095540420416686e+00
4.437942672960052626e+00,7.097944462673631882e+00
8.508014449889744757e-01,6.552519744767155707e+00
6.315152149567495599e+00,4.275792975695321019e+00
6.588593995600178221e-01,3.143939125495199605e+00
8.298357646823829370e+00,1.780673165999472340e+00
9.687420106719213386e-01,5.342975697065474705e+00
4.642128538105599667e+00,5.317158180452326022e+00
6.175552714091469220e+00,7.567325139022801572e+00
5.155296775073578530e+00,6.174761485003630312e+00
7.230782628491549069e+00,5.538481296196912318e+00
7.260172439648735931e+00,8.017579292405457636e+00
5.309252255541689003e+00,5.347123349794705049e+00
7.990527974543604195e-01,7.327734073782585789e+00
5.774236233124200091e+00,8.669156409628079984e+00
2.863268477056342132e+00,9.800283925558931131e+00
1.801393471293440962e+00,4.014310467236477997e+00
3.035329111135390612e+00,2.258092783927314606e+00
2.972007922911026334e+00,2.632207535253367148e+00
6.772522122634091701e+00,7.185026737082833570e+00
2.446748733116285379e+00,4.190966552866813188e+00
2.711498385056221316e-01,4.932508244109838458e+00
5.309536997001917946e+00,6.030698082539891480e+00
9.682047958946935040e+00,1.287753623196493669e+00
3.329291830129492702e+00,6.122217558353701072e+00
8.206347176199351168e+00,1.707489559701993453e+00
1.803801360322772052e+00,6.927194548001902596e-01
1.931393466031130490e+00,8.788669773921663264e+00
2.081568821230073141e-01,8.192768628642818740e+00
3.903001701876489538e+00,8.245898352241532336e+00
1.715542702611808634e+00,9.576210125932796302e+00
5.848593575918651588e+00,1.570082785186105445e+00
4.498645953157741850e+00,7.389959850685272613e+00
7.749451966950696935e+00,6.482292706563845819e+00
1.794164051864066689e-01,3.399699979039803921e+00
7.497940671320741046e+00,4.890319727515509918e+00
6.311450399922733823e+00,3.782997220872071686e+00
1.910227934915673664e+00,3.182476916406320466e+00
7.547290075952107102e+00,5.322043545938761611e+00
5.419491085338494329e+00,8.067371507317643520e+00
2.406227368515455822e+00,8.951992351285513294e+00
5.215388752849410281e+00,9.177856805437608401e+00
2.803738093925816077e+00,5.916479447626277199e-01
2.015359164785146540e-01,4.831697135773065810e+00
5.810536874002810492e+00,4.217462567131526896e+00
7.140059358850453286e+00,7.632951211254300539e+00
5.146086448897802867e+00,2.038279948056426427e+00
8.309440002333566611e+00,9.524834649389644525e+00
2.040938147143600556e+00,3.602945411115041630e+00
8.066415413049565775e-01,3.676105984802688020e+00
6.287295743031939832e-01,6.756847064157678773e+00
8.858424361091387311e+00,4.355269986918570702e+00
4.284968953964085614e+00,1.964998866440925696e-01
5.355001242462331668e-01,5.916602884837393717e+00
2.287852278756765667e+00,7.422782405188310673e-01
6.287612563547590128e+00,2.462260609272179934e+00
8.630513831574512906e+00,4.151190105214404902e+00
3.405440293660528805e+00,5.745491060860534738e+00
6.709587346638947736e+00,5.577830250443510884e+00
4.961634242309623133e+00,3.581170033692172794e+00
2.251867764687554008e-02,1.078201304851809095e+00
6.314015591799241101e+00,3.921511887149720099e+00
7.777850733716790366e+00,9.358129371656520590e+00
2.805377387815638279e+00,1.226349538276385598e+00
9.987328607225620658e-01,5.191885069047652568e-01
7.246124227525874151e-01,4.314850407190851556e+00
6.103080091095820947e+00,4.439694332317797532e+00
4.214800904545151994e+00,6.695107894748187682e+00
7.339332233898132607e+00,5.271474221670658267e+00
9.183861093126264308e+00,7.923572794878608327e-01
5.687085024723743665e+00,5.886471500124893730e+00
7.108531555984632710e+00,4.482904210241644982e+00
4.643169142827535900e+00,3.721239733626951818e+00
8.961276845379725131e+00,3.499129442960703607e+00
7.010810761933096380e+00,2.933682797393136532e+00
6.994673878454126026e+00,7.156811139193155924e+00
6.718161802194833054e-01,2.772435210990860099e+00
9.958725281460412138e-01,1.744766817896351574e+00
8.295929452983166641e+00,4.436592449737317700e+00
3.430618351021070822e+00,3.373673773228461847e+00
6.518162151154931472e+00,3.218829673200154229e+00
9.624958892790353104e+00,3.319435723377428538e-01
8.730940484060800699e-01,9.747714692781562107e+00
2.103237652546940950e-01,3.114541479313749583e+00
9.610445571162561151e+00,3.161651806480923810e+00
3.630328128009300492e+00,2.846063158920456360e+00
1.933020956857232076e+00,9.050257152015872109e+00
4.917750181696990630e+00,4.357151585666844795e+00
6.116150055652662232e+00,7.180410385383111382e+00
1.588594986398803588e+00,6.200033693517308819e+00
5.781002643338069902e+00,5.094871802880032163e+00
4.591727779298917511e+00,7.783820483686040959e+00
3.245645055907352194e+00,5.182766867317400106e+00
8.235681150515212323e+00,9.500437244941768000e+00
1.886118160069516492e-01,9.662755639912154138e+00
3.715461242891154647e+00,4.893203103024007738e+00
3.772883914868502053e+00,7.073836004479767681e+00
9.487394963493215982e+00,4.270138626185984165e+00
2.404339713800799139e+00,4.855878249212639552e+00
7.213626970465889521e+00,5.888864930626071192e+00
2.203531594329809273e+00,7.623022482668543987e+00
4.614162199543603293e-01,6.966462021398437621e+00
8.168183912777344347e+00,3.041534438189579248e+00
5.590848461856370299e+00,8.282754094982644588e+00
6.851572159299433196e+00,7.164135574601505851e+00
2.673765929493866267e+00,8.938557608435953483e+00
8.924269894552104176e+00,7.168185968284491949e+00
7.099896212598787670e+00,8.232492506687030698e+00
3.990651757167285929e+00,6.975606566976305878e+00
8.198200376018423441e+00,6.068701781048061683e+00
6.921864029488219217e+00,4.613843336861788380e+00
7.812747620824010752e+00,1.297087204452628262e+00
5.836895043692635898e-01,2.527881400760167985e-01
8.970390829723218218e+00,9.858186766622878849e+00
5.458517558582340889e+00,6.487792779132454335e+00
1.110990916185562449e+00,8.001836941240151546e+00
5.753148380867556533e+00,2.847186069235855044e+00
6.128673909377110540e+00,5.206424861117701752e+00
5.682292272570107272e+00,7.297423810982853531e+00
6.292196932302365653e+00,8.601511490566037921e+00
3.999059590991438373e-01,3.870201352041703124e+00
5.627804007019944876e+00,6.383287556473570490e+00
9.536894596762053311e+00,5.409381420430869891e-01
6.174953580556435284e+00,4.146958971605152477e+00
7.622825998244767476e+00,2.951495151416749785e+00
6.720287427772214883e+00,7.674258418366677326e+00
3.580195471724208822e+00,2.577964307254053899e+00
9.474009947016435618e+00,8.124370248864572375e+00
6.471532292694810451e+00,7.066515920644608428e+00
5.826802147252675645e+00,6.163898843494526325e+00
9.173708782379133453e+00,5.177691742235358774e+00
3.159327844282381115e+00,9.457026188067747086e+00
5.977184587194925847e+00,4.205835314157445382e+00
4.920937190384789162e+00,8.817936477691826980e+00
4.017527025110315009e+00,4.622424407665470802e+00
3.332030020331140374e+00,2.225461642417232433e+00
4.818315320348927067e+00,3.818698179668682524e+00
2.741537563376682307e+00,7.163370977351421587e+00
5.224087224268798124e+00,7.856954004965559513e+00
7.225881216116474270e+00,7.764304612373510217e+00
1.547302884622638874e+00,5.808287876895679602e+00
6.284750420559099382e+00,5.355740656244883269e+00
6.667740464984661664e+00,2.813305368833685982e+00
9.176570625262037595e+00,2.008910475869978285e+00
9.243511680740988723e+00,5.175365768430126856e+00
2.334056922727167027e+00,6.462109459971965286e+00
6.635918591554483825e+00,4.219536090240794124e+00
1.314851761020876530e+00,8.218849255586915703e+00
1.282067190229142506e+00,4.149823121582679519e+00
5.830623535854128292e+00,7.509077503063462444e+00
6.950803586218958330e+00,9.467664480244899039e+00
6.372669350815077571e+00,7.590595172779044830e+00
7.252188627064226623e-02,3.540431791361354996e+00
4.511843563028139492e-02,7.696649377875699471e+00
9.787236029483052491e+00,8.992868718227573055e+00
8.796557560060891845e+00,4.778710765816240880e-01
6.042138074602208420e+00,5.197085591449274844e+00
5.753998632795875423e+00,6.314871242497060777e+00
5.058695780019418109e+00,5.532708892277612200e+00
4.030637942417469866e-01,8.878379881510907623e+00
1.805303209647752816e+00,4.483742173391088492e+00
9.320813964638926308e+00,4.385797250564405836e+00
1.143390943976665408e+00,4.012952667308833377e-01
8.042904801159904693e+00,4.381128587915123163e+00
